🇭🇰港澳台(主线1),#genre#
SONIC TV,https://d36joy6bh8xxe2.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-ldaaeq2neq0kp/master.m3u8?useRelativeUrls=true&skipBeacons=true&declaredCC1Language=en
Hi-YAH!,https://linear-59.frequency.stream/dist/plex/59/hls/master/playlist.m3u8
Toon Goggles,https://stream-us-east-1.getpublica.com/playlist.m3u8?network_id=37
AfreecaTV Billiards,https://newidco-billiardstv-1-eu.xiaomi.wurl.tv/playlist.m3u8
Trace Sports,https://lightning-tracesport-samsungau.amagi.tv/playlist1080p.m3u8
Archive TV,https://stream.ads.ottera.tv/playlist.m3u8?network_id=74
Agro TV,https://agrotv.streamnet.ro/mobile_tv/agrotv.m3u8
Failarmy,https://d89ea9d7a37f40408057298b5ea93acc.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/Samsung-in_FailArmy/playlist.m3u8
Fox weather,https://247wlive.foxweather.com/stream/index_1280x720.m3u8
KroneHit TV,https://bitcdn-kronehit.bitmovin.com/v2/hls/chunklist.m3u8
CGTN Documentary,https://english-livetx.cgtn.com/hls/yypdjlctzb_hd.m3u8
CGTN,https://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8
Smurf TV,https://stream.ads.ottera.tv/playlist.m3u8?network_id=6627
韩国KCTV,http://119.77.96.184:1935/chn21/chn21/chunklist_w252131137.m3u8
韩国阿里郎,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩国BBS佛教广播,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8
朝鲜中央台,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
Darcizzle,http://30a-tv.com/darcizzle.m3u8
Arirang,http://amdlive-ch01.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
CJ onstyle,https://live-ch1.cjonstyle.net/cjmalllive/stream2/playlist.m3u8
CJ onstyle plus,https://live-ch2.cjonstyle.net/cjosplus/live2/playlist.m3u8
EBS1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8?zshijd
EBS Kids,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8?zshijd
GS Shop,https://gstv-gsshop.gsshop.com/gsshop_hd/gsshop_hd.stream/playlist.m3u8
KBS Kids,http://mytv.dothome.co.kr/ch/catv/6.php
KBS LIFE,http://mytv.dothome.co.kr/ch/catv/5.php
ONE,http://test.oxxxo.ggff.net/stream/one/playlist.m3u8
Hoy76,https://hoytv-live-stream.hoy.tv/ch76/va2-index.m3u8
Hoy76,https://hoytv-live-stream.hoy.tv/ch76/index-fhd.m3u8
Sky Sport F1,https://32tech0steam0dp01.org/live/UK_SkySportF1FHD/chunks.m3u8

🏟️体育频道,#genre#
Astro Premier League 1,http://dreamdeu.sylu.net:8080/smt.php?id=go_assp1
Astro EPL 1 backup,http://dreamdeu.sylu.net:8080/smt.php?id=go_assp1x
Astro Premier League 2,http://dreamdeu.sylu.net:8080/smt.php?id=go_assp2
Astro Grandstand,http://dreamdeu.sylu.net:8080/smt.php?id=go_assp3
Astro Football,http://dreamdeu.sylu.net:8080/smt.php?id=go_assp4
Astro Sports Plus,http://dreamdeu.sylu.net:8080/smt.php?id=go_sportsplus
Astro Badminton 1,http://dreamdeu.sylu.net:8080/smt.php?id=go_badminton1
Astro Badminton 2,http://dreamdeu.sylu.net:8080/smt.php?id=go_badminton2
Astro W-Sports,http://dreamdeu.sylu.net:8080/smt.php?id=go_assp5
Supersports 1,http://dreamdeu.sylu.net:8080/smt.php?id=Assp1
Supersports 2,http://dreamdeu.sylu.net:8080/smt.php?id=Assp2
Supersports 3,http://dreamdeu.sylu.net:8080/smt.php?id=Assp3
Supersports 4,http://dreamdeu.sylu.net:8080/smt.php?id=Assp4
WWE,http://dreamdeu.sylu.net:8080/smt.php?id=Wwe
Fight Sports,http://dreamdeu.sylu.net:8080/smt.php?id=Fs
NBA TV,http://dreamdeu.sylu.net:8080/smt.php?id=Nba
Astro Cricket,http://dreamdeu.sylu.net:8080/smt.php?id=Acricket
Astro Golf,http://dreamdeu.sylu.net:8080/smt.php?id=Agolf
Tnt Sports 1,http://dreamdeu.sylu.net:8080/smt.php?id=6fac0aaead
TNT Sports 2,http://dreamdeu.sylu.net:8080/smt.php?id=d9a76a79cc
TNT Sports 3,http://dreamdeu.sylu.net:8080/smt.php?id=5fea4d73db
TNT Sports 4,http://dreamdeu.sylu.net:8080/smt.php?id=tntsport4
Sony Ten 1,http://dreamdeu.sylu.net:8080/smt.php?id=ten1_raj
Sony Ten 2,http://dreamdeu.sylu.net:8080/smt.php?id=ten2_raj
Sony Ten 3,http://dreamdeu.sylu.net:8080/smt.php?id=ten3_raj
SPOTV 1 HD,http://dreamdeu.sylu.net:8080/smt.php?id=go_spotv
SPO TV 2,http://dreamdeu.sylu.net:8080/smt.php?id=go_spotv2
Skysports F1,http://dreamdeu.sylu.net:8080/smt.php?id=tiankongf1
Skysports Cricket,http://dreamdeu.sylu.net:8080/smt.php?id=tiankongcricket
Skysports EPL,http://dreamdeu.sylu.net:8080/smt.php?id=tiankongepl
Skysports Main Event,http://dreamdeu.sylu.net:8080/smt.php?id=tiankongmain
Skysports News,http://dreamdeu.sylu.net:8080/smt.php?id=tiankongnews
Skysports Mix,http://dreamdeu.sylu.net:8080/smt.php?id=tiankongmix
爱尔达体育2台,http://dreamdeu.sylu.net:8080/smt.php?id=eltasport2_twn
爱尔达体育3台,http://dreamdeu.sylu.net:8080/smt.php?id=eltasport3_twn
Rugby Pass TV,http://dreamdeu.sylu.net:8080/smt.php?id=Rugbypasstv
RTM Sports HD,http://dreamdeu.sylu.net:8080/smt.php?id=Rtmsport
Arena,http://dreamdeu.sylu.net:8080/smt.php?id=Arena
Arena 2,http://dreamdeu.sylu.net:8080/smt.php?id=Arena2
BolaArena 1,http://dreamdeu.sylu.net:8080/smt.php?id=Bolaarena1
BolaArena 2,http://dreamdeu.sylu.net:8080/smt.php?id=Bolaarena2
Astro Beinsports 1,http://dreamdeu.sylu.net:8080/smt.php?id=Astrobein1
Astro Beinsports 2,http://dreamdeu.sylu.net:8080/smt.php?id=Astrobein2
Astro Beinsports 3,http://dreamdeu.sylu.net:8080/smt.php?id=Astrobein3

📽️电影频道,#genre#
Cinemax,http://dreamdeu.sylu.net:8080/smt.php?id=Cinemax
Animax,http://dreamdeu.sylu.net:8080/smt.php?id=Animax
Movies Now HD,http://dreamdeu.sylu.net:8080/smt.php?id=moviesnow_raj
Star Movies HD,http://dreamdeu.sylu.net:8080/smt.php?id=starmovies_raj
HBO Family,http://dreamdeu.sylu.net:8080/smt.php?id=Hbofamily
Hits,http://dreamdeu.sylu.net:8080/smt.php?id=Hits
Warner TV,http://dreamdeu.sylu.net:8080/smt.php?id=WarnerTV
HBO HD,http://dreamdeu.sylu.net:8080/smt.php?id=Hbo
HBO Signature,http://dreamdeu.sylu.net:8080/smt.php?id=Hbosignature
HBO Hits,http://dreamdeu.sylu.net:8080/smt.php?id=Hbohitshd
SCM,http://dreamdeu.sylu.net:8080/smt.php?id=Weishimovie
Dreamworks,http://dreamdeu.sylu.net:8080/smt.php?id=Dreamworks
Thrill,http://dreamdeu.sylu.net:8080/smt.php?id=Thrill
Hits Movie,http://dreamdeu.sylu.net:8080/smt.php?id=Hitsmovie
One,http://dreamdeu.sylu.net:8080/smt.php?id=One
tvN Movie,http://dreamdeu.sylu.net:8080/smt.php?id=Tvnmovie
Celestial Classic,http://dreamdeu.sylu.net:8080/smt.php?id=Celestial2
Celestial Movies HD,http://dreamdeu.sylu.net:8080/smt.php?id=Celestialindo
Axn HD,http://dreamdeu.sylu.net:8080/smt.php?id=Axn
Paramount Network,http://dreamdeu.sylu.net:8080/smt.php?id=Paramountnetwork
Astrol Kplus,http://dreamdeu.sylu.net:8080/smt.php?id=Kplus
Rock Actions,http://dreamdeu.sylu.net:8080/smt.php?id=Rockaction
Rock Entertainment,http://dreamdeu.sylu.net:8080/smt.php?id=Rockentertain

📓纪录频道,#genre#
Natgeo_HD,http://dreamdeu.sylu.net:8080/smt.php?id=natgeohd_twn
NatGeo_Wild HD,http://dreamdeu.sylu.net:8080/smt.php?id=natgeowild_twn
Animal_Planet,http://dreamdeu.sylu.net:8080/smt.php?id=animalplanet_twn
Discovery Asia,http://dreamdeu.sylu.net:8080/smt.php?id=discoverytwn_twn
CI,http://dreamdeu.sylu.net:8080/smt.php?id=ci_twn
Discovery HD,http://dreamdeu.sylu.net:8080/smt.php?id=discoveryhd_twn
NatGeo HD,http://dreamdeu.sylu.net:8080/smt.php?id=Natgeo
Fashion TV,http://dreamdeu.sylu.net:8080/smt.php?id=fashiontv_twn
History,http://dreamdeu.sylu.net:8080/smt.php?id=History
BBC Earth HD,http://dreamdeu.sylu.net:8080/smt.php?id=bbcearth_twn
BBC Earth Lifestyle,http://dreamdeu.sylu.net:8080/smt.php?id=bbclifestyle_twn
NatGeo Wild HD,http://dreamdeu.sylu.net:8080/smt.php?id=Natgeowild
Animal Planet (Eng),http://dreamdeu.sylu.net:8080/smt.php?id=AnimalPlanet
TLC,http://dreamdeu.sylu.net:8080/smt.php?id=Tlc
Foodnetwork Hd,http://dreamdeu.sylu.net:8080/smt.php?id=Foodnetwork
HGTV,http://dreamdeu.sylu.net:8080/smt.php?id=HGTV

📰新闻频道,#genre#
Skynews,http://dreamdeu.sylu.net:8080/smt.php?id=skynews_twn
ABC News,http://dreamdeu.sylu.net:8080/smt.php?id=abcnews_glo
CBS HD,http://dreamdeu.sylu.net:8080/smt.php?id=cbshd_glo
CBSN HD,http://dreamdeu.sylu.net:8080/smt.php?id=cbsn_glo
France 24,http://dreamdeu.sylu.net:8080/smt.php?id=france24_twn
DW (Deutsch),http://dreamdeu.sylu.net:8080/smt.php?id=dw_twn
NHK World,http://dreamdeu.sylu.net:8080/smt.php?id=nhkworld_japan
Fox News,http://dreamdeu.sylu.net:8080/smt.php?id=foxnews_twn
CNN International,http://dreamdeu.sylu.net:8080/smt.php?id=Cnn
CNN backup,http://dreamdeu.sylu.net:8080/smt.php?id=cnn_twn
CNBC,http://dreamdeu.sylu.net:8080/smt.php?id=cnbc_twn
CNA,http://dreamdeu.sylu.net:8080/smt.php?id=cna
BBC World News,http://dreamdeu.sylu.net:8080/smt.php?id=bbcnews_twn
BBC World News,http://dreamdeu.sylu.net:8080/smt.php?id=Bbcnews
Bloomberg News,http://dreamdeu.sylu.net:8080/smt.php?id=bloomberg_twn
Al-Jazeera,http://dreamdeu.sylu.net:8080/smt.php?id=aljazeera_twn

👦儿童频道,#genre#
Baby TV Eng,http://dreamdeu.sylu.net:8080/smt.php?id=Babytv
CBeebies,http://dreamdeu.sylu.net:8080/smt.php?id=Cbeebies
Kids TV,http://dreamdeu.sylu.net:8080/smt.php?id=KidsTV
Momo TV,http://dreamdeu.sylu.net:8080/smt.php?id=momo1_twn
Baby TV,http://dreamdeu.sylu.net:8080/smt.php?id=babytv_twn
MiaoMi,http://dreamdeu.sylu.net:8080/smt.php?id=MiaoMi
Cartoon Network,http://dreamdeu.sylu.net:8080/smt.php?id=Cn
Nickelodeon,http://dreamdeu.sylu.net:8080/smt.php?id=Nickelodeon
Nick Jr,http://dreamdeu.sylu.net:8080/smt.php?id=Nickjr

🇸🇬新加坡频道,#genre#
Channel 5,http://dreamdeu.sylu.net:8080/smt.php?id=Channel5HD
Channel 8,http://dreamdeu.sylu.net:8080/smt.php?id=Channel8HD
Suria,http://dreamdeu.sylu.net:8080/smt.php?id=Suria
Channel U,http://dreamdeu.sylu.net:8080/smt.php?id=ChannelU
Vasantham,http://dreamdeu.sylu.net:8080/smt.php?id=Vasantham
CNA backup,http://dreamdeu.sylu.net:8080/smt.php?id=cna_twn
MeWatch Ch 5,http://dreamdeu.sylu.net:8080/smt.php?id=Mewatch_ch5
MeWatch Ch 8,http://dreamdeu.sylu.net:8080/smt.php?id=Mewatch_ch8
MeWatch Ch U,http://dreamdeu.sylu.net:8080/smt.php?id=Mewatch_chU
MeWatch Suria,http://dreamdeu.sylu.net:8080/smt.php?id=Mewatch_Suria
MeWatch Vasantham,http://dreamdeu.sylu.net:8080/smt.php?id=Mewatch_Vasantham
MeWatch CNA,http://dreamdeu.sylu.net:8080/smt.php?id=Mewatch_cna

🇲🇾马来西亚频道,#genre#
TV1,http://dreamdeu.sylu.net:8080/smt.php?id=TV1
TV1 backup,http://dreamdeu.sylu.net:8080/smt.php?id=TV1_backup
TV2,http://dreamdeu.sylu.net:8080/smt.php?id=TV2
TV3,http://dreamdeu.sylu.net:8080/smt.php?id=TV3
TV3 SD,http://dreamdeu.sylu.net:8080/smt.php?id=TV3_mega
NTV7,http://dreamdeu.sylu.net:8080/smt.php?id=NTV7
TV8,http://dreamdeu.sylu.net:8080/smt.php?id=TV8
TV9,http://dreamdeu.sylu.net:8080/smt.php?id=TV9
Ria,http://dreamdeu.sylu.net:8080/smt.php?id=Ria-0
Ria-3,http://dreamdeu.sylu.net:8080/smt.php?id=Ria_backup
Al-Hijrah,http://dreamdeu.sylu.net:8080/smt.php?id=Alhijrah
Al-Hijrah backup,http://dreamdeu.sylu.net:8080/smt.php?id=Alhijrah_backup
Awani,http://dreamdeu.sylu.net:8080/smt.php?id=Awani
Bernama,http://dreamdeu.sylu.net:8080/smt.php?id=Bernama
Prima,http://dreamdeu.sylu.net:8080/smt.php?id=Prima-0
Prima backup,http://dreamdeu.sylu.net:8080/smt.php?id=AAprima1
Prima backup 2,http://dreamdeu.sylu.net:8080/smt.php?id=AAprima
Ceria,http://dreamdeu.sylu.net:8080/smt.php?id=Ceria
Astro MTV,http://dreamdeu.sylu.net:8080/smt.php?id=AstroMTV
Mecca Live HD,http://dreamdeu.sylu.net:8080/smt.php?id=quran_mido
Madinah HD,http://dreamdeu.sylu.net:8080/smt.php?id=sunnah_mido
Oasis,http://dreamdeu.sylu.net:8080/smt.php?id=Oasis
Siar,http://dreamdeu.sylu.net:8080/smt.php?id=Siar
Citra,http://dreamdeu.sylu.net:8080/smt.php?id=AAcitra
Citra backup,http://dreamdeu.sylu.net:8080/smt.php?id=AAcitra1
Sensasi,http://dreamdeu.sylu.net:8080/smt.php?id=Sensasi
Aura,http://dreamdeu.sylu.net:8080/smt.php?id=Aura
Rania,http://dreamdeu.sylu.net:8080/smt.php?id=Rania
KBS World,http://dreamdeu.sylu.net:8080/smt.php?id=KBS
Boo,http://dreamdeu.sylu.net:8080/smt.php?id=Boo
Awesome TV,http://dreamdeu.sylu.net:8080/smt.php?id=Dsangat
Astro Sonypix,http://dreamdeu.sylu.net:8080/smt.php?id=Asonypix
Sony HD,http://dreamdeu.sylu.net:8080/smt.php?id=SetOne
TvN,http://dreamdeu.sylu.net:8080/smt.php?id=TVN
AEC,http://dreamdeu.sylu.net:8080/smt.php?id=AEC
华丽台 HD （Wah Lai Toi）,http://dreamdeu.sylu.net:8080/smt.php?id=Wlt
欢喜台 HD （Hua Hee Tai）,http://dreamdeu.sylu.net:8080/smt.php?id=Huahee
Astro QJ,http://dreamdeu.sylu.net:8080/smt.php?id=Quanjia
TVB Jade,http://dreamdeu.sylu.net:8080/smt.php?id=Tvbjade
TVB Asia,http://dreamdeu.sylu.net:8080/smt.php?id=Tvbasia
TVB Entertainment,http://dreamdeu.sylu.net:8080/smt.php?id=Tvbentertainment
TVB Classic,http://dreamdeu.sylu.net:8080/smt.php?id=Tvbclassic
AOD,http://dreamdeu.sylu.net:8080/smt.php?id=Aodhd
TVB 星河台 Xing He,http://dreamdeu.sylu.net:8080/smt.php?id=Xinhe
爱奇艺 iQiyi,http://dreamdeu.sylu.net:8080/smt.php?id=Qiyi
Goshop,http://dreamdeu.sylu.net:8080/smt.php?id=Goshop
Celestial Movies HD,http://dreamdeu.sylu.net:8080/smt.php?id=Celestial
Astro LOL,http://dreamdeu.sylu.net:8080/smt.php?id=Astro_lol
Astro Rusi,http://dreamdeu.sylu.net:8080/smt.php?id=Rusi
WION,http://dreamdeu.sylu.net:8080/smt.php?id=Wion
RTM Asean,http://dreamdeu.sylu.net:8080/smt.php?id=Rtmasean

🇮🇩印尼频道,#genre#
TVRI National,http://dreamdeu.sylu.net:8080/smt.php?id=TVRI
RCTI,http://dreamdeu.sylu.net:8080/smt.php?id=Rcti
Kompass TV,http://dreamdeu.sylu.net:8080/smt.php?id=Kompass
Berita Satu,http://dreamdeu.sylu.net:8080/smt.php?id=BeritaSatu_eko
Indosiar HD,http://dreamdeu.sylu.net:8080/smt.php?id=Indosiar
AnTV,http://dreamdeu.sylu.net:8080/smt.php?id=Antv
MNC TV,http://dreamdeu.sylu.net:8080/smt.php?id=Mnctv
Trans 7,http://dreamdeu.sylu.net:8080/smt.php?id=Trans7_eko
Transtv,http://dreamdeu.sylu.net:8080/smt.php?id=Transtv
JTV,http://dreamdeu.sylu.net:8080/smt.php?id=JTV_eko
Metro TV,http://dreamdeu.sylu.net:8080/smt.php?id=metrotv_eko
SCTV,http://dreamdeu.sylu.net:8080/smt.php?id=SCTV
Tvone,http://dreamdeu.sylu.net:8080/smt.php?id=Tvone
TVMU,http://dreamdeu.sylu.net:8080/smt.php?id=TVMU_eko
GTV,http://dreamdeu.sylu.net:8080/smt.php?id=Gtv
RTV,http://dreamdeu.sylu.net:8080/smt.php?id=Rtv
Jak TV,http://dreamdeu.sylu.net:8080/smt.php?id=JakTV
iNews TV,http://dreamdeu.sylu.net:8080/smt.php?id=Inewstv
Daai TV,http://dreamdeu.sylu.net:8080/smt.php?id=DaaiTV
Net TV,http://dreamdeu.sylu.net:8080/smt.php?id=NetTV
EWTN,http://dreamdeu.sylu.net:8080/smt.php?id=Ewtn
AlQuran AlKareem,http://dreamdeu.sylu.net:8080/smt.php?id=AlQuran
Tawaf TV,http://dreamdeu.sylu.net:8080/smt.php?id=TawafTV
Vision Prime,http://dreamdeu.sylu.net:8080/smt.php?id=VisionPrime
Muslim TV,http://dreamdeu.sylu.net:8080/smt.php?id=MuslimTV
Music TV,http://dreamdeu.sylu.net:8080/smt.php?id=MusicTV
Lifestyle&amp;Fashion,http://dreamdeu.sylu.net:8080/smt.php?id=Lifestyle
Entertain,http://dreamdeu.sylu.net:8080/smt.php?id=Entertain

🇮🇳印度频道,#genre#
Sun TV HD,http://dreamdeu.sylu.net:8080/smt.php?id=Suntv
Star Vijay,http://dreamdeu.sylu.net:8080/smt.php?id=Starvijay
Colors Tamil,http://dreamdeu.sylu.net:8080/smt.php?id=Colorstam
Sun Music,http://dreamdeu.sylu.net:8080/smt.php?id=Sunmusic
Astro Sunlife,http://dreamdeu.sylu.net:8080/smt.php?id=Sunlife
Astro Vaanavil,http://dreamdeu.sylu.net:8080/smt.php?id=Vaanavil
Zee Tamil,http://dreamdeu.sylu.net:8080/smt.php?id=Zeetamil
Zee Business,http://dreamdeu.sylu.net:8080/smt.php?id=Zeebusiness
News 18 Tamil,http://dreamdeu.sylu.net:8080/smt.php?id=news18tamil_raj
Adithya,http://dreamdeu.sylu.net:8080/smt.php?id=Adithya
Makkal TV,http://dreamdeu.sylu.net:8080/smt.php?id=Makkaltv
Zee Action,http://dreamdeu.sylu.net:8080/smt.php?id=Zeeaction
Astro KTV,http://dreamdeu.sylu.net:8080/smt.php?id=Astroktv
Zee TV HD,http://dreamdeu.sylu.net:8080/smt.php?id=Zeetvhd
Zee Cinema HD,http://dreamdeu.sylu.net:8080/smt.php?id=Zeecinemahd
Color HD,http://dreamdeu.sylu.net:8080/smt.php?id=Colorhd
Starplus HD,http://dreamdeu.sylu.net:8080/smt.php?id=Starplushd
Picture HD,http://dreamdeu.sylu.net:8080/smt.php?id=Npicture
Zee News,http://dreamdeu.sylu.net:8080/smt.php?id=Zeenews
Asianet,http://dreamdeu.sylu.net:8080/smt.php?id=asianet_raj
Asianet News,http://dreamdeu.sylu.net:8080/smt.php?id=asianetnews_raj
Discovery World Tamil,http://dreamdeu.sylu.net:8080/smt.php?id=discoveryworldtam_raj
History Tamil,http://dreamdeu.sylu.net:8080/smt.php?id=historytam_raj
NatGeo Tamil,http://dreamdeu.sylu.net:8080/smt.php?id=natgeotamil_raj
Natgeo Wild Tamil,http://dreamdeu.sylu.net:8080/smt.php?id=natgeowildtamil_raj
Discovery Kids Tamil,http://dreamdeu.sylu.net:8080/smt.php?id=discoverykidtamil_raj
Discovery Tamil,http://dreamdeu.sylu.net:8080/smt.php?id=discoverytamil_raj
Sony Yay Tamil,http://dreamdeu.sylu.net:8080/smt.php?id=sonyyaytam_raj
Sun TV India,http://dreamdeu.sylu.net:8080/smt.php?id=suntv_raj
Starmaa HD,http://dreamdeu.sylu.net:8080/smt.php?id=starmaa_raj
Starmaa Movies HD,http://dreamdeu.sylu.net:8080/smt.php?id=starmaamovies_raj
Bollyone,http://dreamdeu.sylu.net:8080/smt.php?id=Bollyone
Vijay Super,http://dreamdeu.sylu.net:8080/smt.php?id=vijaysuper_raj
Vellithirai,http://dreamdeu.sylu.net:8080/smt.php?id=Vellithirai

🇹🇭泰国频道,#genre#
Channel 3 Thailand,http://dreamdeu.sylu.net:8080/smt.php?id=ch3_pat
Channel 5 Thailand,http://dreamdeu.sylu.net:8080/smt.php?id=ch5_pat
Channel 7 Thailand,http://dreamdeu.sylu.net:8080/smt.php?id=ch7_pat
MCOT HD Thailand-1,http://dreamdeu.sylu.net:8080/smt.php?id=mcot_pat
PPTV Thailand1,http://dreamdeu.sylu.net:8080/smt.php?id=pptv_pat
Thai Thai,http://dreamdeu.sylu.net:8080/smt.php?id=thaithai_pat
Amarin,http://dreamdeu.sylu.net:8080/smt.php?id=amarin_pat
Ch 8,http://dreamdeu.sylu.net:8080/smt.php?id=ch8_pat
GmmOne,http://dreamdeu.sylu.net:8080/smt.php?id=gmmone_pat
Mono,http://dreamdeu.sylu.net:8080/smt.php?id=mono_pat
Thairath,http://dreamdeu.sylu.net:8080/smt.php?id=thairath_pat
tpbs,http://dreamdeu.sylu.net:8080/smt.php?id=tpbs_pat
Workpoint,http://dreamdeu.sylu.net:8080/smt.php?id=workpoint_pat
Gmm Channel,http://dreamdeu.sylu.net:8080/smt.php?id=gmmchannel_pat
Nation,http://dreamdeu.sylu.net:8080/smt.php?id=nation_pat
Tnn24,http://dreamdeu.sylu.net:8080/smt.php?id=tnn24_pat
Nbt,http://dreamdeu.sylu.net:8080/smt.php?id=nbt_pat
New,http://dreamdeu.sylu.net:8080/smt.php?id=new_pat
TPTV,http://dreamdeu.sylu.net:8080/smt.php?id=tptv_pat

🇬🇧英国频道,#genre#
BBC 1,http://dreamdeu.sylu.net:8080/smt.php?id=bbc1_antik
BBC 2,http://dreamdeu.sylu.net:8080/smt.php?id=bbc2_antik
CBBC,http://dreamdeu.sylu.net:8080/smt.php?id=cbbc_antik
More4,http://dreamdeu.sylu.net:8080/smt.php?id=more4_antik
Freesports,http://dreamdeu.sylu.net:8080/smt.php?id=freesports_antik
Pick TV,http://dreamdeu.sylu.net:8080/smt.php?id=picktv_antik
itv 1,http://dreamdeu.sylu.net:8080/smt.php?id=itv1_antik
itv 2,http://dreamdeu.sylu.net:8080/smt.php?id=itv2_antik
Euronews,http://dreamdeu.sylu.net:8080/smt.php?id=euronews_antik
Channel 4,http://dreamdeu.sylu.net:8080/smt.php?id=channel4_antik
BBC World News,http://dreamdeu.sylu.net:8080/smt.php?id=bbcworldnews_antik

🇻🇳越南频道,#genre#
ANTV,http://dreamdeu.sylu.net:8080/smt.php?id=viet_antv
VTV 1,http://dreamdeu.sylu.net:8080/smt.php?id=viet_vtv1
VTV 7,http://dreamdeu.sylu.net:8080/smt.php?id=viet_vtv7
HTV 7,http://dreamdeu.sylu.net:8080/smt.php?id=viet_htv7
HTV 9,http://dreamdeu.sylu.net:8080/smt.php?id=viet_htv9
BPTV 2,http://dreamdeu.sylu.net:8080/smt.php?id=viet_bptv2
BRT HD,http://dreamdeu.sylu.net:8080/smt.php?id=viet_brt
Ca Mau TV,http://dreamdeu.sylu.net:8080/smt.php?id=viet_camautv
Danang TV1 HD,http://dreamdeu.sylu.net:8080/smt.php?id=viet_danangtv1
Danang TV2 HD,http://dreamdeu.sylu.net:8080/smt.php?id=viet_danangtv2
HBTV HD,http://dreamdeu.sylu.net:8080/smt.php?id=viet_hbtv
PTTH 1,http://dreamdeu.sylu.net:8080/smt.php?id=viet_ptth1

🇰🇷韩国频道,#genre#
Arirang HD,http://dreamdeu.sylu.net:8080/smt.php?id=arirang_korea
Yonhap News,http://dreamdeu.sylu.net:8080/smt.php?id=yonhapnews_korea
CBS,http://dreamdeu.sylu.net:8080/smt.php?id=cbs_korea
EBS 1,http://dreamdeu.sylu.net:8080/smt.php?id=ebs1_korea
EBS2,http://dreamdeu.sylu.net:8080/smt.php?id=ebs2_korea
EBS Plus2,http://dreamdeu.sylu.net:8080/smt.php?id=ebsplus2_korea
SBS Plus,http://dreamdeu.sylu.net:8080/smt.php?id=sbsplus_korea
YTN,http://dreamdeu.sylu.net:8080/smt.php?id=ytn_korea
KBS World 24,http://dreamdeu.sylu.net:8080/smt.php?id=kbsworld24_korea
YTN Science,http://dreamdeu.sylu.net:8080/smt.php?id=ytnscience_korea
YTN Korean,http://dreamdeu.sylu.net:8080/smt.php?id=ytnkorean_korea
YTN DMB,http://dreamdeu.sylu.net:8080/smt.php?id=ytndmb_korea
Apps TV,http://dreamdeu.sylu.net:8080/smt.php?id=appongoogle_korea
All the Kpop,http://dreamdeu.sylu.net:8080/smt.php?id=allthekpop_korea
J the Kpop,http://dreamdeu.sylu.net:8080/smt.php?id=jthekpop_korea
EBS Kids,http://dreamdeu.sylu.net:8080/smt.php?id=ebskids_korea
CGNTV,http://dreamdeu.sylu.net:8080/smt.php?id=cgntv_korea

🇯🇵日本频道,#genre#
NHK-総合-2,http://dreamdeu.sylu.net:8080/smt.php?id=nhkg_japan
NHK-E,http://dreamdeu.sylu.net:8080/smt.php?id=nhke_japan
テレビ朝日 Asahi TV,http://dreamdeu.sylu.net:8080/smt.php?id=asahitv_japan
JET 綜合,http://dreamdeu.sylu.net:8080/smt.php?id=jettv_japan
テレビ東京 Tokyo TV,http://dreamdeu.sylu.net:8080/smt.php?id=tokyotv_japan
TOKYOMX,http://dreamdeu.sylu.net:8080/smt.php?id=tokyomx_japan
NHKBS1,http://dreamdeu.sylu.net:8080/smt.php?id=nhkbs1_japan
NHKBSプレミア Premium,http://dreamdeu.sylu.net:8080/smt.php?id=nhkpremium_japan
BSジャパン 181,http://dreamdeu.sylu.net:8080/smt.php?id=bs181_japan
BSフジ BS Fuji,http://dreamdeu.sylu.net:8080/smt.php?id=bsfuji_japan
CNA Japan,http://dreamdeu.sylu.net:8080/smt.php?id=cna_japan
BS-TBS,http://dreamdeu.sylu.net:8080/smt.php?id=bstbs_japan
NHK Oaska,http://dreamdeu.sylu.net:8080/smt.php?id=nhkosaka_japan
